user_id,user_conv_rate
2665c,0.0
26704,0.025
26736,0.03125
267c3,0.0
267e4,0.023255813953488372
267ed,0.0
26828,0.0
26910,0.0
2692b,0.0
2693c,0.02564102564102564
26a7d,0.0
26ad5,0.0
26ae4,0.0
26b02,0.0
26b0c,0.0
26b30,0.0
26bfc,0.0
26c32,0.0
26c6e,0.0
26c8a,0.02857142857142857
26cc3,0.0
26d89,0.0
26de1,0.0
26e88,0.0
26f3d,0.0
26f5f,0.0
26f88,0.0
27043,0.0
2705e,0.0
27067,0.0
27077,0.0
270a9,0.0
270b9,0.0
270df,0.0196078431372549
27189,0.0
27267,0.0
2727c,0.0
27306,0.0
27309,0.0
27424,0.0
2749a,0.0
2756c,0.0
275d1,0.0
27618,0.0
27650,0.0
27682,0.0
27706,0.024390243902439025
27713,0.046511627906976744
27884,0.0
278ec,0.0
2790f,0.0
27958,0.0
27961,0.0
2796c,0.058823529411764705
2799a,0.0
27a7d,0.0
27a90,0.0
27a95,0.025
27b11,0.0
27baa,0.027777777777777776
27cac,0.0
27cda,0.0
27d38,0.0
27e0a,0.0
27ef6,0.0
27f22,0.0
27fba,0.0
2801a,0.0425531914893617
280e3,0.0
2822c,0.0
28240,0.0
28376,0.0
2848e,0.0
28629,0.02702702702702703
286e6,0.0
287ac,0.0
287ba,0.0
28919,0.0
28925,0.0
28aca,0.02702702702702703
28b59,0.0
28ba0,0.0
28bb1,0.0
28bbe,0.0
28cb4,0.0
28cf0,0.023809523809523808
28dd4,0.0
28eb4,0.0
28fa0,0.0
28fa9,0.022727272727272728
28fd4,0.0
28fd5,0.0
28ff5,0.0
290f0,0.023809523809523808
290f8,0.0
29134,0.0
2923b,0.0
2929d,0.0
292e5,0.0
2934f,0.0
293c3,0.046511627906976744
293ce,0.0
29452,0.0
2945a,0.0
29506,0.02702702702702703
29507,0.0
2955f,0.02127659574468085
29563,0.0
2957f,0.0
2963e,0.0
29661,0.0
29669,0.0
296bc,0.0
29752,0.0
297bb,0.0
29811,0.0
298e8,0.0
298ee,0.0
29901,0.0
29906,0.0
29982,0.0
299f1,0.0
29ae1,0.03225806451612903
29b24,0.0
29c35,0.0
29c52,0.0
29cbc,0.0
29d1d,0.0
29d61,0.0
29d7a,0.0
29dcf,0.0
29e15,0.0
29e21,0.0
29ea6,0.0
29ee4,0.0
29ef0,0.05555555555555555
29f1c,0.0
2a055,0.0
2a06d,0.0
2a0d4,0.0
2a0f7,0.0
2a127,0.0
2a1c9,0.0
2a1d2,0.05263157894736842
2a1d5,0.0
2a22a,0.0
2a233,0.0
2a27b,0.02
2a379,0.0
2a492,0.025
2a4b5,0.018518518518518517
2a538,0.019230769230769232
2a5ba,0.0
2a692,0.0
2a895,0.0
2a897,0.0
2a94f,0.0
2a950,0.0
2aa1d,0.0
2ab3d,0.0
2abc2,0.022222222222222223
2abfb,0.0
2ac02,0.0
2ac0f,0.0
2ac33,0.0
2acdb,0.0
2ad57,0.0
2ad8d,0.0
2ada9,0.0
2adab,0.0
2adc2,0.02
2adea,0.023809523809523808
2ae0f,0.0
2aeaf,0.0
2aeee,0.0
2af0c,0.0
2af89,0.0
2afec,0.0
2b13d,0.02631578947368421
2b18c,0.0
2b1d1,0.0
2b28c,0.0
2b312,0.0
2b339,0.0
2b363,0.0
2b498,0.0
2b4b0,0.0
2b4b6,0.0
2b4b9,0.0
2b4dc,0.0
2b4fd,0.0
2b602,0.021739130434782608
2b630,0.022727272727272728
2b690,0.0
2b799,0.0
2b79f,0.0
2b7c8,0.041666666666666664
2b807,0.0
2b860,0.0
2b870,0.0
2b87a,0.0
2b908,0.0
2b97e,0.021739130434782608
2bad1,0.0196078431372549
2bb3d,0.027777777777777776
2bb42,0.0
2bb4e,0.0
2bb86,0.027777777777777776
2bb98,0.0
2bbe8,0.03571428571428571
2bc3a,0.0
2bc62,0.0
2bcde,0.025
2bdbe,0.0
2bddf,0.0
2be03,0.0
2be63,0.0
2be6f,0.0
2c03e,0.02631578947368421
2c0a8,0.0
2c0dc,0.0
2c0ee,0.02857142857142857
2c11d,0.0
2c1b7,0.0
2c2cc,0.0
2c2d6,0.0
2c2dc,0.0
2c3f3,0.0
2c407,0.0
2c425,0.0
2c4bf,0.0
2c4c4,0.0
2c4fb,0.05
2c56b,0.0
2c5ad,0.0
2c5d7,0.0
2c634,0.0
2c654,0.0
2c6cd,0.0
2c6f7,0.0
2c703,0.0
2c734,0.0
2c7bb,0.0
2c7d1,0.02040816326530612
2c7ec,0.0
2c805,0.0
2c80b,0.0
2c881,0.0
2c910,0.0
2c91c,0.0
2c9e0,0.0
2ca2d,0.0
2ca45,0.0
2cb49,0.0
2cb73,0.0
2cbd2,0.0
2cbfd,0.0
2cc94,0.0
2cca5,0.0
2cccd,0.0
2cd7a,0.0
2cd80,0.024390243902439025
2cdb2,0.020833333333333332
2ce19,0.0
2ce8c,0.0
2cfcc,0.0
2cff5,0.0
2d068,0.0
2d081,0.023255813953488372
2d109,0.0
2d16a,0.0
2d1be,0.0
2d2bf,0.0
2d2d0,0.0
2d325,0.017857142857142856
2d544,0.0
2d5a6,0.0
2d5de,0.0
2d5f4,0.0
2d693,0.0
2d6fa,0.0
2d6ff,0.0
2d739,0.02127659574468085
2d895,0.0
2d8bd,0.017857142857142856
2d934,0.021739130434782608
2d9f9,0.0
2da4d,0.027777777777777776
2da81,0.0
2db07,0.0
2dba6,0.023809523809523808
2dc87,0.0
2dd09,0.0
2dd94,0.0
2ddb1,0.0
2ddfc,0.0
2de16,0.0
2df0a,0.0
2df11,0.0
2df47,0.0
2dfe8,0.0
2e00b,0.0
2e16d,0.0
2e18e,0.0
2e1e5,0.021739130434782608
2e210,0.0
2e22c,0.0
2e266,0.0
2e275,0.0
2e2ae,0.0
2e305,0.0
2e327,0.0
2e465,0.0
2e483,0.0
2e4b9,0.0
2e657,0.0
2e6c3,0.0
2e6ef,0.0
2e7e7,0.02564102564102564
2e989,0.0
2e9b0,0.0
2e9b2,0.058823529411764705
2ea00,0.0
2eaa1,0.0
2eaa9,0.0
2eae9,0.0
2ebcd,0.0
2ecac,0.0
2ed46,0.022727272727272728
2eda0,0.0
2ee0f,0.0
2ee22,0.0
2ee24,0.0
2ee79,0.0
2eeaf,0.0
2eece,0.0
2eefe,0.0
2ef03,0.0
2ef3b,0.0
2ef3e,0.0
2ef58,0.0
2efa0,0.0
2f06a,0.0
2f0bb,0.0
2f12b,0.02127659574468085
2f133,0.0
2f1cf,0.0
2f1d2,0.0
2f24c,0.0
2f327,0.0
2f3f7,0.0
2f581,0.0
2f5b2,0.0
2f647,0.0
2f681,0.0
2f6a0,0.0
2f716,0.0196078431372549
2f789,0.0
2f78e,0.0
2f7ca,0.0
2f7e2,0.0
2f822,0.0
2f8d3,0.0
2fa59,0.0
2fa7d,0.0
2fb60,0.0
2fb9b,0.0
2fbc1,0.021739130434782608
2fbf7,0.0
2fc6e,0.0
2fd5c,0.0
2fda7,0.02
2fddd,0.0
2fecd,0.0
2fed2,0.0
2fefc,0.0
3002d,0.021739130434782608
30074,0.0
30088,0.06896551724137931
3012e,0.0
3016e,0.0
3018c,0.0
30290,0.0
302cf,0.0
30404,0.02564102564102564
3042c,0.0
30436,0.0
304ca,0.0
304cd,0.0
30534,0.0
30539,0.0
305a5,0.0
305c7,0.0
305eb,0.0
30611,0.0
306a8,0.0
306f2,0.0
30716,0.0
3071b,0.027777777777777776
307df,0.0
30977,0.0
309ae,0.0
309bc,0.0
309d4,0.0
309e6,0.04878048780487805
30a4c,0.0
30a8c,0.0
30b7d,0.0
30bf3,0.0
30c74,0.0
30ca9,0.0
30d2f,0.0
30da4,0.0
30ec5,0.0
30f25,0.0
31064,0.023255813953488372
3106c,0.0
310a0,0.0
3114c,0.0
31192,0.0
31210,0.0392156862745098
31347,0.0
31381,0.0
313ad,0.0
313af,0.0
31401,0.0
314aa,0.0
3152d,0.0
315b6,0.0
31615,0.0
3161b,0.03225806451612903
31650,0.0
3177e,0.0
31790,0.0
3185f,0.0
318ac,0.0
31951,0.0
31956,0.0
3196b,0.0
319c1,0.0
319e1,0.0
319f7,0.0
31a47,0.0
31a94,0.0
31aba,0.022727272727272728
31bad,0.0
31c29,0.0
31c60,0.02857142857142857
31ca2,0.0
31cb3,0.02127659574468085
31dbe,0.0
31f1d,0.0
31f26,0.0
31f44,0.0
31f54,0.0
31f81,0.0
31f9d,0.0
32027,0.0
32103,0.020833333333333332
3214f,0.0
32172,0.0
32191,0.0
321b8,0.0
3220d,0.0
32278,0.0
322af,0.0
32330,0.0
32338,0.0
32387,0.0
3238b,0.0
323b0,0.0
3243c,0.0
32497,0.02040816326530612
324bf,0.012987012987012988
324e6,0.0
3253f,0.0
325c2,0.029411764705882353
325e9,0.0
325fd,0.0
32612,0.0
32614,0.0
3263b,0.0
3264d,0.0
32684,0.0
326b3,0.0
32780,0.0
32789,0.0
32852,0.0
328b1,0.0
3292a,0.0
3292c,0.0
3294c,0.02631578947368421
32aea,0.0
32b43,0.0
32bd7,0.0
32ccb,0.0
32ce9,0.0
32d1b,0.0
32d3b,0.0
32e05,0.0
32ec0,0.0
32eea,0.0
32ff0,0.0
3309c,0.0
330ff,0.0
33183,0.0196078431372549
33268,0.0
332b8,0.0
332fd,0.0
33344,0.0
33347,0.0
333dc,0.02857142857142857
33426,0.0
3343e,0.02631578947368421
334bc,0.0
3352a,0.0
33581,0.045454545454545456
33617,0.0
33632,0.0
33682,0.0
336d3,0.0
33775,0.0
33824,0.0
3388a,0.023809523809523808
338c7,0.02857142857142857
3390a,0.02857142857142857
33920,0.0
33945,0.0
33a98,0.023255813953488372
33b5c,0.0
33be7,0.0
33c80,0.0
33cf4,0.0
33d2e,0.0
33dbc,0.0
33ded,0.05405405405405406
33df1,0.0
33eb8,0.0
33eef,0.02631578947368421
33f08,0.021739130434782608
33f4f,0.02857142857142857
33f85,0.020833333333333332
33f8a,0.0
33f93,0.0
33fdf,0.0
34048,0.0
34066,0.0
3413c,0.0
34294,0.0
34328,0.0
3439b,0.0425531914893617
3442c,0.0
344fb,0.0
3451c,0.0
3456b,0.0
34619,0.0
3468b,0.0
346ba,0.0
346db,0.0
347e4,0.0
347ea,0.0
3484c,0.0
34872,0.0
34884,0.0
348a2,0.0
349ca,0.0
34ac2,0.023809523809523808
34c99,0.02857142857142857
34cf5,0.0
34db0,0.03333333333333333
34e3f,0.0
34f0b,0.0
34f72,0.02
34fe0,0.02127659574468085
35011,0.0
35043,0.02631578947368421
35049,0.0
3507d,0.0
350ac,0.0
3517e,0.0
351a7,0.02564102564102564
352c8,0.0
35311,0.0
35346,0.0
35370,0.0
3538e,0.023809523809523808
3539f,0.0
354fe,0.0
355e1,0.0
35643,0.0
356a5,0.0
356f0,0.0
35763,0.02702702702702703
357ea,0.0
35912,0.0
3592f,0.022727272727272728
35ac0,0.0
35b3d,0.047619047619047616
35b82,0.0
35ca2,0.0
35d65,0.0
35d6e,0.0
35d75,0.022727272727272728
35e28,0.0
35f0b,0.05263157894736842
36050,0.0
360f8,0.023255813953488372
361c9,0.025
36274,0.04
362a6,0.02857142857142857
362ab,0.0
36317,0.0
36365,0.0
363d1,0.0
36455,0.0
364bd,0.0
364df,0.0
36660,0.0
367b8,0.0
36886,0.025
368a5,0.0
36901,0.0
36a75,0.0
36a7a,0.0
36a7c,0.0
36ad0,0.0
36b20,0.0
36b34,0.0
36b63,0.0
36b8f,0.0
36c21,0.0
36c47,0.024390243902439025
36cc1,0.019230769230769232
36cd6,0.05263157894736842
36d1e,0.0
36e17,0.023255813953488372
36ebb,0.0
36ee7,0.0
36fbc,0.0
37097,0.0
372a2,0.0
37339,0.0
37351,0.0
373e4,0.02702702702702703
373f8,0.0
37402,0.03333333333333333
3740b,0.0
374a2,0.0
374a7,0.0
37592,0.0
37621,0.0
37672,0.0
3769d,0.0
377c0,0.02702702702702703
37820,0.0
3783c,0.0
3788d,0.025
379e5,0.02564102564102564
37a86,0.0
37ab0,0.0
37be4,0.0
37c04,0.0
37c50,0.0
37d3c,0.0
37d80,0.0
37dc0,0.0
37e17,0.0
37ef0,0.0
37f0c,0.0
37f3b,0.0
37feb,0.0
3800d,0.030303030303030304
380a1,0.0
380b0,0.0
380c9,0.0
380ff,0.02631578947368421
38131,0.024390243902439025
38176,0.0
3817a,0.0
381b1,0.0
381c6,0.0
381fc,0.0
381fe,0.0
385f8,0.01818181818181818
38646,0.0
3869a,0.0
386ae,0.0
386ed,0.0
386f2,0.0
38763,0.0
3878e,0.018867924528301886
38838,0.02564102564102564
38846,0.0
388de,0.0
389cd,0.0
38abc,0.023809523809523808
38be1,0.0
38cea,0.0
38d00,0.02564102564102564
38d07,0.0
38d13,0.0
38d28,0.0
38d40,0.0
38de1,0.0
38eb3,0.0
38f5c,0.0
38fbf,0.0
390f0,0.023255813953488372
39196,0.0
39199,0.0
3930c,0.0
39400,0.0
39456,0.0
3946c,0.0
394a6,0.0
394fd,0.0
395a7,0.0
3968b,0.0
3968c,0.0
397b6,0.0
39823,0.0
3984b,0.0
3984d,0.0
39858,0.0
39b61,0.0
39b9a,0.0
39bda,0.0
39ca9,0.0
39f39,0.0
39f75,0.0
3a093,0.0
3a3bc,0.02127659574468085
3a3d7,0.0
3a3df,0.0
3a483,0.0
3a48a,0.0
3a4de,0.0
3a504,0.0
3a5d1,0.0
3a5d3,0.021739130434782608
3a652,0.03125
3a732,0.0
3a832,0.0
3a8ba,0.0
3a935,0.0
3aa1a,0.0
3aadb,0.0
3aae8,0.0
3ab61,0.0
3ab75,0.0
3abfa,0.0
3aca5,0.0
3acbc,0.0
3acbd,0.0
3accf,0.0
3ad10,0.0
3ad38,0.0
3ad3a,0.047619047619047616
3ad79,0.0
3adc2,0.0
3add1,0.0
3ae41,0.0
3ae4d,0.0
3aee2,0.0
3af35,0.0
3af5b,0.0
3b032,0.0
3b062,0.03225806451612903
3b0b6,0.0
3b0c2,0.0
3b0d4,0.0
3b194,0.0
3b1c2,0.0
3b2fa,0.0
3b2fb,0.0
3b395,0.0
3b3f8,0.0
3b3fc,0.0
3b405,0.02127659574468085
3b40d,0.0
3b421,0.0
3b49f,0.0
3b4ee,0.0
3b559,0.0
3b59f,0.0
3b642,0.02564102564102564
3b667,0.0
3b6b1,0.0
3b6b5,0.0
3b71a,0.0
3b825,0.0
3b8d2,0.0
3b8ee,0.0
3b938,0.0
3b93b,0.0
3baaa,0.0
3bbca,0.0
3bc44,0.0
3bc52,0.02857142857142857
3bc59,0.0
3bc8b,0.0
3bd0c,0.0
3bd49,0.0
3bdcf,0.0
3be2f,0.02631578947368421
3bebd,0.0
3c02f,0.0
3c051,0.0
3c05c,0.023809523809523808
3c10a,0.02857142857142857
3c133,0.0
3c1d6,0.021739130434782608
3c21d,0.03125
3c316,0.0
3c36d,0.0
3c38d,0.0
3c3d8,0.0
3c4aa,0.0
3c500,0.0
3c51c,0.0
3c582,0.0
3c595,0.0
3c5a3,0.0
3c67c,0.0
3c782,0.02857142857142857
3c8bd,0.0
3c913,0.0
3c9fb,0.0
3c9fc,0.0
3ca21,0.0
3ca3e,0.0
3cab7,0.0
3caf2,0.0
3cb4b,0.0
3cb8c,0.0
3cd91,0.0
3ce42,0.02
3ced1,0.0
3cf04,0.0
3cf12,0.0
3cf51,0.0
3cfde,0.0
3d0e1,0.0
3d0e7,0.0
3d169,0.0
3d18c,0.0
3d1c2,0.021739130434782608
3d1d5,0.0
3d341,0.0
3d361,0.0
3d367,0.0
3d3b3,0.0
3d3e0,0.0
3d440,0.0
3d456,0.0
3d5cd,0.0
3d680,0.0
3d6b6,0.0
3d74d,0.0
3d786,0.0
3d7c3,0.0
3d834,0.0
3d91c,0.0
3d92c,0.022727272727272728
3d974,0.0
3d9c8,0.023255813953488372
3da64,0.0
3daa5,0.0
3daf6,0.030303030303030304
3db85,0.0
3dc1b,0.0
3dd3b,0.0
3dd3c,0.021739130434782608
3dddb,0.0
3ddf7,0.0
3de1b,0.0
3de23,0.022727272727272728
3dfd4,0.0
3e09a,0.0
3e09f,0.0
3e101,0.0
3e137,0.0
3e202,0.0
3e237,0.0
3e2bf,0.0
3e340,0.0
3e3e8,0.0
3e4df,0.0
3e590,0.0
3e612,0.0
3e64a,0.0
3e654,0.0
3e660,0.021739130434782608
3e6b0,0.0
3e7b0,0.0
3e7b5,0.0
3e859,0.0
3e8ce,0.0
3e8e6,0.0
3ea2c,0.0
3ea33,0.0
3ea49,0.0
3ea84,0.024390243902439025
3eab2,0.0
3eb6e,0.0
3ec00,0.037037037037037035
3ec5b,0.0
3eca3,0.0
3ed1d,0.0
3ed5a,0.0
3ed77,0.0
3ee02,0.0
3ef28,0.0
3efd0,0.0
3effe,0.0
3f071,0.0
3f088,0.0
3f18e,0.0
3f1c8,0.0
3f242,0.0
3f2ab,0.0
3f2b0,0.034482758620689655
3f3a7,0.0
3f417,0.0
3f467,0.03571428571428571
3f4d8,0.02564102564102564
3f571,0.0
3f64e,0.03125
3f651,0.0
3f754,0.0
3f75c,0.0
3f7e6,0.0
3f8dd,0.0
3f936,0.0
3f95f,0.0
3f9e1,0.0
3faa4,0.0
3fb3b,0.0
3fbd5,0.0
3fc19,0.0
3fc94,0.01282051282051282
3fd01,0.0
3fd0a,0.0
3fda1,0.0
3fe58,0.02702702702702703
3fea3,0.0
3ff7f,0.027777777777777776
40020,0.0
40073,0.030303030303030304
40092,0.0
40105,0.0
40152,0.0
40159,0.0
401b2,0.0
401d4,0.0
401d8,0.0
4024d,0.0
4026b,0.0
402ef,0.0
402f0,0.0
40324,0.0
40382,0.0
403a0,0.0
403c5,0.0
40412,0.0
40545,0.0
405bc,0.0
4062f,0.023809523809523808
406c1,0.0
4072c,0.02702702702702703
40769,0.0
40790,0.0
407a6,0.0
40992,0.0
409c2,0.0
40a2a,0.0
40a82,0.020833333333333332
40af9,0.0
40b9d,0.0
40c2a,0.02
40ca5,0.0
40cce,0.0
40d72,0.0
40d81,0.0
40d9e,0.023809523809523808
40e11,0.0
40e56,0.0
40ece,0.0
40f29,0.025
40f41,0.0
40fce,0.0
41050,0.05
410a7,0.045454545454545456
410b3,0.02564102564102564
4121a,0.027777777777777776
4126f,0.0
41353,0.0
4136b,0.0
413fa,0.0
4144b,0.0
4146a,0.0
415a2,0.0
415bb,0.0
41646,0.0
417da,0.0
41842,0.0
418c3,0.0
418db,0.0
4198e,0.02
41a2e,0.0
41a5c,0.0
41aae,0.0
41ab8,0.0
41b5a,0.02564102564102564
41b76,0.024390243902439025
41b95,0.0
41c03,0.0
41c11,0.0
41c30,0.0
41c41,0.0
41c74,0.0
41d08,0.0
41d39,0.0
41dc9,0.02564102564102564
41df9,0.0
41e06,0.0
41e0a,0.0
41e2d,0.0
420d3,0.0
4216a,0.0
422d5,0.0
423b3,0.0
42405,0.0
42420,0.0
424e2,0.0
4254d,0.0
42574,0.0
4265c,0.0
4267a,0.023809523809523808
42683,0.0
426be,0.0
426da,0.0
4274d,0.0
42792,0.023255813953488372
427a3,0.058823529411764705
427d4,0.0
42801,0.0
42824,0.02631578947368421
42a54,0.02564102564102564
42afa,0.0
42b3a,0.0
42b44,0.0
42c47,0.0
42c99,0.0
42d17,0.0
42d9b,0.02631578947368421
42dc3,0.02127659574468085
42f20,0.0
42f50,0.0
42fe9,0.0
42ffc,0.0
4301d,0.0
430a5,0.0
43190,0.029411764705882353
4325f,0.0
432a2,0.0
43324,0.025
4338a,0.03333333333333333
433b9,0.0
433f2,0.0
43428,0.0
434a1,0.021739130434782608
434ca,0.0
43538,0.0
435c6,0.0
4368a,0.0
43705,0.0
4370f,0.0
43782,0.0
43852,0.0
43872,0.0
43891,0.0
43943,0.0
43a65,0.0
43a66,0.0
43af4,0.0
43b3f,0.0
43b82,0.0
43bb7,0.0
43c0c,0.0
43cc0,0.0
43d06,0.0
43d8e,0.0
43dd5,0.0
43e04,0.02564102564102564
43e10,0.0
43f56,0.023809523809523808
43f57,0.023255813953488372
43f91,0.0
44074,0.0
4413c,0.0
441d9,0.0
442ab,0.0
442d4,0.0
442f8,0.02631578947368421
44374,0.0
44433,0.0
44460,0.0
44526,0.03125
4457a,0.0
445eb,0.0
44675,0.0
4472f,0.022222222222222223
447e6,0.0
44870,0.0
4492a,0.05
44964,0.0
4499a,0.027777777777777776
449e0,0.0
44a03,0.0
44a3b,0.0
44a70,0.0
44ab8,0.0
44aeb,0.0
44b07,0.0
44b21,0.0
44b7d,0.0
44b88,0.0
44bdd,0.0
44cd4,0.0
44d3e,0.0
44d55,0.0
44da4,0.02702702702702703
44db7,0.0
44e4f,0.0
44f1b,0.0
44f4d,0.0
4505c,0.0
450c0,0.0
450d4,0.0
4515c,0.0
451bf,0.0
4524d,0.02631578947368421
45290,0.0
452e8,0.0
45305,0.02564102564102564
45314,0.0
45394,0.0
453ce,0.0
454fd,0.02702702702702703
4552d,0.02
455ff,0.02857142857142857
45692,0.0
45698,0.023809523809523808
456a9,0.018867924528301886
45757,0.0
45769,0.024390243902439025
457b9,0.0
4580d,0.0
45851,0.0
45879,0.0
458d5,0.0
45931,0.0
459d2,0.023809523809523808
45a10,0.0
45a2f,0.05263157894736842
45a6a,0.024390243902439025
45a8f,0.0
45b15,0.05555555555555555
45b78,0.0
45bbb,0.025
45c66,0.0
45c8a,0.0
45d42,0.0
45d79,0.0
45e21,0.0625
45ed2,0.06060606060606061
45ef4,0.0
45f48,0.021739130434782608
45fab,0.027777777777777776
45fde,0.0
45fe1,0.0
45ff0,0.027777777777777776
46005,0.0
46006,0.0
46059,0.0
46072,0.0
460ac,0.0
460cf,0.0
460f8,0.0
4610f,0.0
46188,0.0425531914893617
461c4,0.0
462dc,0.0
46395,0.0
46431,0.0
464c4,0.0
4657c,0.022727272727272728
46601,0.0
46700,0.0
46816,0.0
46829,0.0
4689d,0.0
468ff,0.02857142857142857
46910,0.0
46970,0.0
469e6,0.02564102564102564
469fe,0.0
46a16,0.0
46a35,0.0
46b41,0.0
46bc2,0.0
46cc3,0.0
46d04,0.0
46dd9,0.043478260869565216
46df2,0.0
46ed7,0.0
46f1a,0.027777777777777776
46f45,0.02702702702702703
46fcc,0.0
47030,0.0
4709e,0.0
470bf,0.0
470ee,0.02127659574468085
47173,0.0
471ab,0.058823529411764705
471fa,0.0
472f5,0.023255813953488372
47333,0.0
47340,0.0
47371,0.0
47376,0.0
4739c,0.0
473e3,0.027777777777777776
4753a,0.0
475e6,0.0
47602,0.022222222222222223
47784,0.0
477c6,0.0
477d7,0.0
4781e,0.02631578947368421
47824,0.0
47898,0.0
478d5,0.0
47923,0.0
479d6,0.0
47a59,0.0
47aa1,0.020833333333333332
47aac,0.0
47af7,0.0
47b0a,0.0
47c3a,0.0
47d9b,0.0
47df7,0.0
47e60,0.0
47e71,0.0
47e88,0.0
47f99,0.0
47fac,0.0
47fd3,0.0
47fe8,0.0
4800e,0.0
4804b,0.0
4805d,0.0
480a3,0.024390243902439025
480cf,0.0
48128,0.0
482e3,0.0
483c9,0.047619047619047616
4853a,0.0
48546,0.0
48579,0.0
485ec,0.0
48622,0.0
486a5,0.0
48737,0.0
48790,0.019230769230769232
487c5,0.0
48903,0.0
48942,0.0
48a52,0.0
48a86,0.0
48aaf,0.0
48af1,0.0
48ba9,0.0
48bdf,0.0
48cd2,0.0
48cf8,0.02631578947368421
48dd8,0.0
48df7,0.041666666666666664
48f5c,0.0
48fdf,0.02040816326530612
49037,0.0
49121,0.0
491ff,0.0
49357,0.0
49487,0.023255813953488372
494b9,0.0
495ef,0.0
4972b,0.0
4977c,0.0
497f0,0.0
4996f,0.0
49a8e,0.0
49b8d,0.0
49be1,0.025
49c43,0.0
49c4d,0.0
49c5c,0.0
49c8f,0.024390243902439025
49ccf,0.0
49cf4,0.0
49d91,0.0
49d92,0.0
49dd5,0.0
49e5e,0.0
49ec8,0.0
49fde,0.02564102564102564
4a060,0.018867924528301886
4a064,0.02631578947368421
4a0b6,0.0
4a0c8,0.0
4a0c9,0.0
4a15b,0.0
4a172,0.0
4a180,0.02857142857142857
4a1c7,0.0
4a1d1,0.0
4a264,0.0
4a290,0.023809523809523808
4a36f,0.0
4a3aa,0.0
4a43d,0.0
4a554,0.0
4a649,0.0
4a69d,0.0
4a6fc,0.024390243902439025
4a7b7,0.0
4a882,0.0
4a899,0.022222222222222223
4a8ef,0.0
4a929,0.0
4a95a,0.0
4a967,0.0
4a9d1,0.0
4a9f8,0.0
4aae7,0.0
4aaef,0.0
4ab02,0.0
4ab1f,0.0
4ab54,0.0
4ab71,0.0
4ab7b,0.03773584905660377
4ab8b,0.0
4ac00,0.0
4ac5e,0.0
4ac67,0.0
4ac7f,0.0
4ac89,0.0
4ad48,0.0
4ae1b,0.0
4af06,0.0
4af5e,0.0
4af66,0.0
4afc8,0.0
4afdb,0.0
4b0bd,0.0
4b13c,0.0
4b1e0,0.0
4b1fd,0.0
4b219,0.0
4b310,0.022222222222222223
4b393,0.0
4b396,0.0
4b4fe,0.0
4b507,0.02631578947368421
4b524,0.0
4b5b3,0.0
4b639,0.024390243902439025
4b68a,0.0
4b68d,0.0
4b7b9,0.0
4b817,0.0
4b84d,0.0
4b868,0.0
4b8fe,0.0
4b9c8,0.0
4ba52,0.0
4bab7,0.027777777777777776
4bb68,0.0
4bbcf,0.0
4bc54,0.0
4bd6e,0.0
4bd90,0.0
4be8a,0.0
4beaf,0.0
4c02a,0.0
4c0cb,0.0
4c10f,0.0
4c13a,0.05
4c224,0.0
4c264,0.0
4c276,0.0
4c321,0.0
4c392,0.0
4c404,0.0
4c40f,0.022222222222222223
4c46e,0.024390243902439025
4c482,0.0
4c4d1,0.0
4c538,0.0
4c53e,0.0
4c574,0.0
4c57f,0.0
4c58c,0.0
4c58e,0.0
4c5f9,0.0
4c624,0.0
4c730,0.022727272727272728
4c814,0.0
4c893,0.0
4c8bb,0.0
4c8cd,0.0
4c915,0.0
4c91c,0.0
4c94c,0.0
4ca83,0.0
4cb25,0.0
4cb4d,0.0
4cb63,0.0
4cc1a,0.0
4cc2e,0.05128205128205128
4cd36,0.0
4cd54,0.0
4ce09,0.0
4ce12,0.0
4ce79,0.0
4cf2b,0.0
4d0f6,0.01818181818181818
4d100,0.023809523809523808
4d126,0.0
4d198,0.034482758620689655
4d19f,0.0
4d1a0,0.0
4d1f7,0.0
4d20f,0.03571428571428571
4d21a,0.02564102564102564
4d28b,0.0
4d336,0.0
4d344,0.0
4d376,0.02
4d3da,0.022727272727272728
4d426,0.022727272727272728
4d4cf,0.0
4d4de,0.0
4d51a,0.0
4d62a,0.02
4d66a,0.024390243902439025
4d6a6,0.0
4d76a,0.0
4d7a7,0.0
4d86d,0.0
4d89f,0.0
4d8ff,0.0
4d9a0,0.0
4d9b1,0.0
4da34,0.0
4db44,0.05
4db9f,0.0
4dbaa,0.0
4dbbe,0.0
4dc01,0.0
4dc63,0.0
4dc7a,0.0
4dc9d,0.0
4dd64,0.020833333333333332
4dd65,0.0
4dd81,0.0
4de1c,0.05263157894736842
4debd,0.046511627906976744
4ded4,0.0
4ded7,0.0
4def8,0.0
4df64,0.0
4df88,0.0
4e013,0.0
4e0d5,0.0
4e0f0,0.0
4e134,0.0
4e1a4,0.02
4e226,0.0
4e2b7,0.0
4e38f,0.0
4e3e9,0.0
4e3ea,0.02127659574468085
4e3ec,0.0
4e50b,0.0
4e56e,0.0
4e5b1,0.029411764705882353
4e5bd,0.022727272727272728
4e648,0.0
4e655,0.0
4e683,0.03125
4e7a6,0.0
4e7cf,0.05
4e7fb,0.0
4e86b,0.0
4e8b5,0.03125
4e8dc,0.0
4e8e4,0.0
4e944,0.0
4e99d,0.0
4e9bf,0.0
4e9dc,0.0
4ea84,0.025
4ea9a,0.0
4eac4,0.0
4eb7d,0.0
4ebab,0.022727272727272728
4ec0b,0.0
